,text,target,label
4761,"joe biden here is the fact , politics , media , entertainment and sports should take a long look at the way they have conducted themselves since the election and stop the hate !",joe biden,1
4762,"inspiring talk by dr biden a lifelong teacher to open the ascd empower 18 conference . teaching is more than a job to me , its a calling . really wish she were our first lady right now . just saying . as cd as cd joe biden ed chat education",joe biden,1
4763,"obama biden . . . simply because you incessantly repeat , scandal free obama presidency does not make it true . as is being revealed . illusory truth effect works only on imbeciles and zombies .",joe biden,0
4764,"white media uses words like plague referring to opioids , while officials urge people to carry naloxone an overdose reversal drug why not use joe biden racist 94 crime bill to mass incarcerate white drug addicts ? a dos cut the check tangibles 2020",joe biden,0
4765,ady thank you for all of your gifts . youre an amazing champion for the cause . biden is a big selfish doodoo head . repost because typos,joe biden,1
4766,americans moving forward together ! old joe biden has the right too run for pot us . freidman & amp people much older created the green new deal . age is not the enemy of democracy . socialism is enemy of the people . you not joe promoting socialists ideas . c span politico the epoch times,joe biden,1
4767,biden will be sorry he made this comment . legalize it is the only way to go . we all know it is the best drug for relief from cancer and so many other diseases . it also costs a ridiculous amount of money to prosecute . marijuana legal legalize marijuana now,joe biden,0
4768,"i think well start to see real change . i think were going to see the house turn blue and , god willing , the senate . . . it will liberate a lot of republicans who know better . i am hopeful . joe biden",joe biden,1
4769,palin versus biden the barracuda performs ! debate joe biden mccain,joe biden,1
4770,icy mi business efforts of biden brother and son prompt new questions over influence peddling,joe biden,0
4771,joe biden you have met with xi jinping 25 times . i hope your versions of the meetings are the same as xi jinping . the gresham treaty of 1894 demonstrates that the us and china do not always agree on the sources of friction .,joe biden,0
4772,biden wants everyone except the killers to have guns ! he knows well that killers denial of normal t follow laws !,joe biden,0
4773,not often that the explanation is even worse than the original slight . congratulations colonel biden . democratic debate,joe biden,1
4774,biden is a pervert . was he drunk when he forgot he was on stage ? wthell ? ? ?,joe biden,0
4775,in other words vote for biden if you want to see america get screwed by the rest of the world . . creepy joe,joe biden,0
4776,"to be honest , i don think biden was making fun of anyone . i don even think he was imitating someone terrible judgement . i think he was stuttering himself and trying to cover for it or on the advice of handlers setting up a plausible explanation for continued slurring of his words .",joe biden,1
4777,you all are going to make joe biden the new hillary clinton and we are going to suffer for it dem debate democratic debate,joe biden,1
4778,for all us working class people and all my black friends . . . joe biden is a liar . what we want is an honest election . jim scare crow tactics are so pre information age . . . biden thinks were all just too stupid . backfiring joe and dnc . time to join the modern info age !,joe biden,0
4779,"per vy uncle joe biden announces presidential bid skimpy short shorts for men are the new trend , and jeff goldblum is loving it fox news",joe biden,0
4780,the next revolution with steve hilton for / 28 / 19 fox news today april 28 . . . via youtube joe biden,joe biden,0
4781,"if the dnc rigged this thing , bad on them if the electorate of the democratic party actually want joe biden , bad on them . if either expect me to vote for joe biden , they are fooling themselves .",joe biden,1
4782,"do you remember the aca fight ? obama got as much as he could at the time . now that the aca is popular , it can be improved on as a transition toward am for a . i am not at all interested in on the job training , biden / harris 2020 . harris / anybody 2024 .",joe biden,1
4783,"biden for president shirt this is sure to be a hit , whether youre buying it as a gift for somebody special or wearing it yourself . buy here biden president gifts all blue tees beautiful perfect favorite sweater sweatshirt",joe biden,1
4784,"their strategic votes for walter mondale worked out so well in 1984 , it only made sense to deliver for joe biden , on super tuesday",joe biden,1
4785,these animals are cringeworthy as hell . the left truly can t meme . you fools have to support joe biden and he does t even know where he is . hair sniffing is cool trust us dnc,joe biden,0
4786,if biden did get elected obama is off microphone comments to put in will go into effect . probably sell him the test of our uranium . this way anyone with breast cancer will pay dearly to get that uranium to help cure the breast cancer can anyone attach that video to this tweet ?,joe biden,1
4787,"joe biden knows that rudy giuliani possesses solid proof and he does t want it to be released to the main stream media . oh , such joy is always felt when the truth comes out . let it be !",joe biden,0
4788,"shut joe biden , i hope your entire weiner falls off and gets abducted by aliens joe biden",joe biden,0
4789,". joe biden at nys dem s 2018 this is not year father is republican party . they are not who we are . . . who america is . . . they reply sending a vision of america around world that is distorted , damaging . . . this phony populism , this fake nationalism . . . it is time to say no more . . msnbc . ny times",joe biden,1
4790,joe biden should be walking around with a tag that says expired in 2006 .,joe biden,0
4791,even our moderate friend joe biden now feels the need to go radical in order to compete with the massive democratic nominees . it is so sad to see him start his slide down hill .,joe biden,0
4792,joe biden i was sick and tired of your and obama administration after the first year so what is your point . deal with it we did for 8 years so now you have another 6 to go,joe biden,1
4793,joe biden i am having a house warming party if you would like to come .,joe biden,1
4794,idiot bidens binder of potential women for vp includes nice hand us senators jeanne shaheen and maggie hassan . joe biden vp nh politics,joe biden,0
4795,"from a long way out , i think the five strongest candidates the democrats have for 2020 are deval patrick michael aven at ti kamala harris joe biden hillary clinton 2020 election",joe biden,1
4796,"white house is big mess now , mr joe biden for president ! ! ! god bless america ! !",joe biden,1
4797,joe biden how has the biden family and the money trail continue to go unscathed . at one point is this not looked into and correct a go forward . mind boggling . election 2020,joe biden,0
4798,biden rambled more of himself then john . well mccain made his last mistake by picking biden to speak . . . oh vey,joe biden,0
4799,"here we go . first polls close , and ap almost immediately projects biden will win virginia . super tuesday 2020 elections",joe biden,1
4800,you and your party had a full too years to investigate biden . you only care now because he is doing well in the polls against your bou .,joe biden,0
4801,"jan . 25 , 2018 biden boasts at cfr events in washington that he strong armed ukrainian president petro poro shen ko into firing prosecutor general shoki n , using loan guarantees as leverage . he also calls shoki ns replacement , yuri y luts en ko , solid .",joe biden,1
4802,joe biden will lose because he can t inspire the left and he does t appeal to unlikely voting democrats . hillary lost because she was t a true progressive .,joe biden,0
4803,"the the democrats only chance is to put up someone who is not afraid to call a duck a duck . someone like joe biden , rep joe kennedy , or rep maxine waters . fight fire with fire .",joe biden,1
4804,check out this compilation . joe biden behavior is not benign is joe biden a sexual predator ? by ram rants,joe biden,0
4805,people mad that biden will be the final option ? ! should have let freaking iowa and nice hand go first ! democratic primary vote like black women,joe biden,0
4806,"joe biden regardless of background , or socioeconomic position this book is a must for any present , or future want to be dad . joe this proud canadian thanks you for the great read .",joe biden,1
4807,it must suck and make snowflakes like you cry when democratic tactics are used against democrats . joe biden in the senate declared if a supreme court opening occurs during the last year in office we wont vote,joe biden,0
4808,". joe biden thank you for the sentiments . sen john mccain s service ! i am a democrat . i am a liberal , but with such respect for his leadership in the republican party ! it was moving & amp poignant & amp everything that the senator would wanted ! thank you !",joe biden,1
4809,cyaing for bari biden 816 becoming more difficult for dem s ms m hollywood jesters six ways from sunday gang loyalists & amp new world order ilk heading into election 2020 as the mocking unmasking & amp exposure of every unholy alliance cabal continues full throttle up for such a time as this .,joe biden,0
4810,"biden did nothing but alienate latino voters last night . good luck if you nominate him , democrats . dem debate",joe biden,0
4811,"but at this point in time , i believe joe biden can win back wi mi and pa and kamala harris will help in fl az not cool and go ahead",joe biden,1
4812,"our next president has a colossal mess to clean up , and joe biden is that person .",joe biden,1
4813,always listening to your words . always have supported the biden is . any chance for 2020 sir ?,joe biden,1
4814,joe biden is it a version of the republican party you referred to in 2012 when you said the republicans were going to put african americans back in chains and return to slavery ?,joe biden,1
4815,i thought obama mocked romney about russia not being a threat . anyway biden it is sad hillary started the birther thing .,joe biden,0
4816,joe biden hi joe ! i was wondering if you wanted to marry me for fun . it is not romantic i just think you reply cool .,joe biden,1
4817,"biden would be terrible . he gave away the farm during the debt ceiling negotiations , completely screwed up the anita hill hearings , and has the nickname creepy uncle joe .",joe biden,0
4818,total presidential political speech by biden . why did he wipe away tears as he began his speech but had none during his long speech . a total act,joe biden,0
4819,of course we need to increase public funding to all our colleges and universities . would t that be great and tuition would be lower for everyone and they would be more independent koch endowed chairs . biden,joe biden,1
4820,big shout to the cory 2020 team on fighting the good fight & bringing a message of love & respect for all people to the presidential race . we invite you to continue that fight by joining the most diverse coalition in this race joe biden,joe biden,1
4821,this pretty much confirms that biden is health is so poor he cannot even debate anymore . dem debate,joe biden,0
4822,"so he simply wants to be a place holder ? for who ? i used to think hillary clinton was the worst candidate in history , but biden may give her a run for her money . biden signals to aides that he would serve only a single term",joe biden,0
4823,"joe said , but did nothing and has no clue what to do .",joe biden,0
4824,"thank you for much needed message to joe biden and other dem s to prime time the nation now and fill the leadership vacuum as both warrior and comforter in chief against the dark forces . geez , it is liberals know mass media and the arts best , so get it together , people .",joe biden,1
4825,joe bidens pr team has been doing a magnificent job ! you can hardly tell hes been dead for three weeks . dem debate,joe biden,0
4826,"joe biden arrived in beijing dec . 2013 with hunter biden . less than two weeks later hunters firm had new business creating an investment fund in china involving the government controlled bank of china , hoping to raise 1 . 5 billion dollars . tom llamas dnc",joe biden,0
4827,. joe biden has been wrong on china his entire career let is look at the record . election 2020,joe biden,0
4828,joe joe 2020 midterms 2018 how does this seem . . . any chance . . . ? best of luck joe kennedy we are cheering from our homes all across this country . go high you are our future . . . both of you . i mean it joe biden,joe biden,1
4829,biden wants to become carbon neutral by 2050 . the problem with that being that many people homes will be underwater and climate change will become irreversible by then . we need the green new deal now ! dem debate democratic debate,joe biden,0
4830,that is okay jacob . i probably would have cried & blubbered save us uncle joe ! save us ! vp 44 joe biden we miss you & amp barrack so much,joe biden,1
4831,"i am a long time registered green party member left the democratic party after bill clinton is nativist operation gatekeeper . i will be voting for a long time latinx activist in gloria la riva this fall , instead of the lying , sundowning , wealthy white ra ist in joe biden .",joe biden,0
4832,where is barack obama his vp needs his magic ? or will he defend team light skinned 2020 kamala harris ? he is the one they have been waiting for ? black votes matter 5 8 is all it takes to ka g run joe run !,joe biden,1
4833,besides biden gate there should be outrage that our taxpayer $ $ $ are going to other countries at all . not one dime should be going out of country ! no foreign aid citizens first,joe biden,1
4834,morning joe clearly keeping the camera close to biden is face to not show the crowd he draws in iowa . biden,joe biden,1
4835,and the next annointed president of the united states by the dnc is . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . creepy uncle joe biden .,joe biden,0
4836,caroline self in the early years . if you live in alabama please follow her on instagram at this handle . carolineforalabama . yeah that is joe biden with caroline . caroline for alabama ! caroline self cares,joe biden,1
4837,really great primary wins tonight for former vicepresident joe biden in the states of florida and illinois ! ! !,joe biden,1
4838,rt tammy baldwin theres just one week left until election day we need all hands on deck ! folks are even signing up for gotv shifts while they wait to see tammy and joe biden . sign up to volunteer here,joe biden,1
4839,worst economy since the depression . stop slow joe . your in a no turn lane . not to be president .,joe biden,0
4840,"you go , joe . shame on your advisors , but it is a paycheck i guess .",joe biden,1
4841,i personally would vote for whoever gets the nomination . maybe i am reacting wrongly but this attack on joe biden has moved him to my first choice . i love kamel a harris 1 as well . maybe his vp .,joe biden,1
4842,i just found out joe biden is running for president . my dream has come true,joe biden,1
4843,"this lady wants to be first lady so bad . watch how she says yeah just to deflect off on biden who stammers , blinks , and uses his hands to try to start his vocabulary !",joe biden,0
4844,then we need to get joe biden to kick boltons ass up and down pennsylvania ave,joe biden,1
4845,"lets review biden was stammering , stumbling , & trying to tie himself to obama . his teeth almost came out . he had a bloody eye again . if he was a horse , he would be put out of his misery . democratic debate",joe biden,0
4846,former vp biden call with ukraines poroshenko leaked $ 1 billion quid professional quo discussed biden what say you ?,joe biden,0
4847,justice thomas must be impeached . unacceptable ever . joe biden helped put this unfit predator on court . too bad joe didnt scream russia interfering so we had the legitimate hrc in office so we would have gorsuch hillary clinton impeach both post russian in wh . no thanks joe,joe biden,0
4848,"fox news sunday if we can imagine for a moment the problems facing america to be the size of an ocean , biden solutions will fill a birdbath",joe biden,0
4849,go to website creepy uncle joe tapes to see some really disturbing things done by him !,joe biden,0
4850,i am still a joe biden die hard ! ! ! but i admit i like warren much better than harris !,joe biden,1
4851,i agree its never been more important to get out & vote red november vote matthew corey connecticut can do so much better than you . creepy uncle joe is the best you can come up with . . save us all . you can tell a mans integrity by the company he keeps . youre a disgrace . walk away,joe biden,0
4852,hickenlooper just said urban agenda to refer to race relations and racial tensions . is hickenlooper a republican or just a joe biden democrat ?,joe biden,1
4853,i also read somewhere that sessions is invested in their private prison company . time for a serious investigation nancy pelosi sen schumer sen warren kamala harris a myk lob u char chris murphy ct rep swalwell ted lieu re padam schiff patty murray tim kaine hillary clinton joe biden,joe biden,1
4854,air force reverses decision to release biden travel records as senate tempers flare over hunter probe via biz pac review anything to protect senile creepy joe biden !,joe biden,0
4855,"i disagree with barbara boxer on her takes on kamala harris about biden but i agree that the pbo policy was not cruel and inhumane . and i agree with kamala to have opposed pbo deportation policies . they were redefined , however , during his tenure . msnbc why curb elo ? dhuh",joe biden,1
4856,obama picked joe biden so nobody would dare talk about impeaching obama .,joe biden,0
4857,what you / democrats are doing to the president is what you are accusing the president of doing to joe . theres actual more proof of your party doing it ! ! ! political smears from day one wanting to impeach the president ! cheaters ! lying sack of schiff impeachment hoax,joe biden,0
4858,"joe biden candidacy is now a total joke . hunter biden will resign from board of chinese firm , says he won t serve on foreign boards if joe biden elected president via usa today",joe biden,0
4859,do you think that pete but tig i eg still feels like he has to keep his policy preferences in the closet ? he should just let it out . . . like joe biden does especially when the next generation of voters is around .,joe biden,1
4860,please stop using the iww slogan to promote khive / biden nonsense . clearly you have no idea what an injury to one is an injury to all even means .,joe biden,0
4861,despite the democrat obsfication the truth of 9 / 11 pizzagate pedophilia ring haiti biden & amp son kerry & amp son epstein prince andrew deep state clinton coming soon the impeachment just a diversion ! hold tight,joe biden,0
4862,joe biden you hypocrite biden in 1991 the fbi do not reach conclusions when investigating sexual misconduct,joe biden,0
4863,"they float from one djt crisis to the next . nothing to show for the last for years except joe biden ? it is because you all would rather talk about how much moonface hurts someone you may have grown up with overseas . over analyzing for days . djt throws the ball , & amp the dem s fetch",joe biden,0
4864,hey cory booker did you ask aoc to apologize for her hateful misinformed rhetoric ? or just joe biden because he is a presidential opponent ?,joe biden,1
4865,hillary clinton dismissed women and girls who have expressed how uncomfortable they became when touched by joe biden . hillary clinton said biden is a thoroughly decent human being who has served our country honorably and well for decades .,joe biden,0
4866,america remembers the absolutely horrendous years of obama and joe biden why would anybody in their right mind vote to go backwards to the hell we lived through when they were in office ? walk away from democrats,joe biden,0
4867,as soon as joe biden drops out due to dementia hillary clinton will step in again . she is hoping to win by cheating this time with mail in votes ! ! ! this will be her 3 rd time running for president . she will lose again because people know that she is a satanist .,joe biden,0
4868,"i am middle class . as for me , i d prefer you start with the homeless and those in poverty . i can wait , joe . let is tend to the critically ill before bandaging my cuts .",joe biden,1
4869,"excuse me ? have you ever seen creepy uncle joe in action , in particular with prepubescent girls ? lucy flores did a very brave thing calling him out on inappropriate behavior . in any other workplace he d be terminated and likely charged for harassment .",joe biden,0
4870,"wow . and i was almostwarming to thefact i mayhave to vote biden if he is 2020 elect . well i will . but , hell already froze over onthatone years ago . vote blue no matter who vote blue 2020 impeachment hearings now impeachment hearings now lindsey graham resign with mcconnell",joe biden,1
4871,imagine the heft and weight a biden presidency could give to these important issues ! america is in dire need of leadership right now . something to think on sir .,joe biden,1
4872,"corruption is what has kept biden is family afloat for decades . credit card scams , housing scams , foreign money scamns . it is inherent to him . i want to know how he , and obama , swung the deal with / burisma and china and every other country in which he had his sticky greedy fingers .",joe biden,0
4873,you mean when he issued a travel ban although who and democrats were against it and saved thousands of lives or when who stated no evidence of human transmission or maybe when joe biden was still having campaign rallies in march or maybe when de blas io . . .,joe biden,0
4874,biden wants a woman as his running mate . val demings could be the one . election 2020,joe biden,1
4875,our country needs healing and not exasperating existing divisions . elizabeth warren needs to do the right thing and endorse and help biden . e warren politics so tu democratic party,joe biden,1
4876,just hopped on twitter to say joe biden is a creep who thinks hes entitled to women personal space . he needs to stick to paid speaking engagements where he talks about his nice republican friends . that is all . joe biden is a no 2020 .,joe biden,0
4877,"i like joe biden joe biden , but he should not joke about the touching . he sounds like he is mocking the problem . . . . election 2020 .",joe biden,0
4878,"having ukraine dealings doesnt make it corrupt . being paid by public to give aid & then some of that money coming back , if it did , as it appears with biden , would be corrupt . biden",joe biden,0
4879,"morning joe i assure you , my turn will come in november when i get to vote against every republican running for office , from the president to dog catcher . this party must be driven from any office in america and go the way of the whigs .",joe biden,1
4880,10 candidates on platform for too hours last night at dem debate . thats 20 person hours with no mention of joe biden . can the average american go 200 hours without saying his name ? is that a sign ?,joe biden,0
4881,i got laid off today due to the c ovid 19 pandemic . i lose my employer provided health insurance after tomorrow end of the month . i had a routine dental appointment next week that i have had to cancel . medicare for all would mean i d still have healthcare . joe biden is wrong .,joe biden,0
4882,will biden finally figure out this was a hit perpetrated by the dnc to oust him from the campaign this impeachment process has ended joe run . . joe biden,joe biden,1
4883,"joe biden says he wants to tackle overheated black mama is , and tickle them with his root . or some silly s**t happens ! t like that . . not really sure what the hell he means . but then again , neither does joe biden .",joe biden,0
4884,"mr . biden thank you for your service , but it is time for you to pass on the torch .",joe biden,0
4885,brother of sandy hook victim blasts joe biden for lie and reveals what happened after 2012 tragedy,joe biden,0
4886,breaking cory booker calls on biden to apologize for praising segregationists ! the right scoop 2020 election democratic party,joe biden,0
4887,"dick durbin , since you clearly know nothing about fbi investigations , here is joe biden to jog your memory",joe biden,1
4888,joe biden & get small donors are fools to give to joe biden & get his door will never be open to you .,joe biden,0
4889,i hope you can express those sentiments directly to joe biden . his statement was so out of touch with reality as he himself is and the rest of the old them guard .,joe biden,0
4890,"biden biden subject of multiple criminal investigations related to fraud , money laundering and counterfeiting scheme",joe biden,0
4891,217 days until the inauguration of the 46 th president joe biden vote blue up & amp down ballot usa because joe cant do it alone .,joe biden,1
4892,"biden will not condition aid to israel period , full stop , campaign adviser says in a briefing with a professional israel group , senior biden aide repeated israeli quote which is seen as a racist trope against arabs and palestinians palestine",joe biden,0
4893,"but only the quack scientists willing to push a globalist agenda , right joe biden ? ?",joe biden,0
4894,"a ceremony celebrating a great american sen john mccain in az last night may be the start to bringing this country together . joe biden delivered a moving tribute to his friend , a republican .",joe biden,1
4895,donate biden supporters . i don care if its a dollar do something . . . msnbc msnbc live,joe biden,1
4896,"i will never get over the parents that smiled and giggled as creepy joe was feeling up their kids , right in front of them .",joe biden,0
4897,"joe biden whomever you pick or aj , yates , i hope , this must to be investigated . . . . and the thousand is of other violations of our constitution !",joe biden,1
4898,"oh god , just when you think hes getting some momentum , theres old foot in mouth biden",joe biden,0
4899,"shout out to steve sca lise for channeling joe biden with all that pointing , nice one . so tu",joe biden,1
4900,joe biden also known as dementia joe fact check did the obama administration deplete the federal stockpile of and 95 masks ? via usa today,joe biden,0
4901,"the facts joe biden negotiated $ blns of guarantees that benefitted bur isma , which then recruited biden is son for $ 600 , 000 / year . when his son is employer was investigated , biden pressured the ukrainian govt to fire the prosecutor . why must that not be investigated ?",joe biden,0
4902,joe biden you are one sick puppy ! your definitely going to have to answer for this and much more !,joe biden,0
4903,if you were to run for president of the united states would it be possible for your your vice president can be joe kennedy,joe biden,1
4904,blame the gov and his sycophants for putting money and politics over the people of florida interests ! who did you vote for in 2018 ? vote blue 2020 go joe biden 2020 flip senate blue 2020 remember in november,joe biden,0
4905,"with all due respect joe biden that orange , buffoon , cheeto looking , vladimir putin serving , russian agent traitor , currently stinking up the white house , with the dead squirrel on top of his head is not my president",joe biden,1
4906,but you can still afford to chase teenage boys around in public restrooms . creep of creeps . even creepy joe biden runs in second place next to you .,joe biden,0
4907,maybe someone should tell joe we have something called videos and they show him doing the opposite of what he is claiming . democratic debate,joe biden,0
4908,"so joe biden by most accounts had , at worst , an appearance of a conflict of interest . and appearances can be as bad as the real deal . but as we also heard , ad nauseum , hunter biden faced greater legal jeopardy with crooked prosecutor gone than with him there .",joe biden,0
4909,this campaign is yours . we want you here . we need you here . you have a home with team joe .,joe biden,1
4910,"the controversial 1994 crime law that joe biden helped write , explained joe biden has done far worse than most of you think , his comments were horrible , but this law is criminal . sorry , but this is why he can never be president .",joe biden,0
4911,joe biden said it perfectly during thomas lynching . . fbi should not be part of the process .,joe biden,1
4912,"this is so important and so underreported . for instance , a big reason joe biden could jump in late in the 16 cycle is because hillary clinton had already secured the key operatives and donors . politics election 2020",joe biden,1
4913,obama and biden gave $ 3 . 7 am grant to sketchy china virology lab responsible for c ovid 19 via news max,joe biden,0
4914,"the female vp commitment at tonight is dem debate was great , but i am still waiting for scranton is own joe biden to finally commit to dunder mifflin as the white house paper supplier . the office nbc democratic debate dem debate 2020 dem debates",joe biden,1
4915,i would think americans would want to know how biden is son got an $ 80 ok / mo job & amp $ 1 . 5 b from china ! we know biden likes to touch women from 7 to 70 ! we know he skinny dips in front of his female secret service detail & amp forgets where he is from time to time .,joe biden,0
4916,while we speculate would t be wonderful if joe biden was of the stature of lyndon johnson and capable of coming from his we of the south 1948 speech to his we shall overcome 1965 endorsement of the civil rights movement ? alas biden does t seem to be the man of the hour .,joe biden,0
4917,you cant even read your note cards anymore joe come on man .,joe biden,0
4918,"considering your stance , when are you going to call on joe biden to end his candidacy for president of the you . is . ? you reply not getting the billion dollars if the prosecutor isn t fired , you reply not getting the money . the ukraine prosecutor got fired .",joe biden,0
4919,"i am not surprised , joe biden is a moderate republican just like obama",joe biden,0
4920,"joe biden is crazy , old , forgetful , and a groper . we can now add mean and angry to the list . the democrats democrats",joe biden,0
4921,"vp biden please please run for the presidency next ! we have an imbecile , biogit , undereducated , under qualified man in the wh . we need you !",joe biden,1
4922,"after the interview his is guilty as sin . creepy joe , do one of three things 1 . release the senate records where the complaint will be found . too . authorize the fbi to investigate . 3 . take a lie detector test , just like tar area de is willing to do .",joe biden,0
4923,"it is the truth , joe biden is in no way capable of being the president of the united states . biden isn t capable of operating a stove without the real possibility of a fire . the stupidity of anyone saying he is spot on is laughable .",joe biden,0
4924,what a joke . . yeah biden laughing out loud and even the dnc knows this but they want their crooks in power so they can continue to lie to the american people . . .,joe biden,0
4925,"by the time all the declass is done , biden will be done too . as will the dimm party .",joe biden,0
4926,joe biden reveals the true intention of twitter . joe biden we miss you .,joe biden,1
4927,"something tell me that a myk lob u char would be willing to accept the vp spot on the ballot and then run again for president in 2024 . i like biden , but i see him as a one term president because of his age .",joe biden,1
4928,"that is nearly already happening , when these drunks & drug addicts hit 40 they have already lost half their brain cells , as they get older it is worse , look at joe biden for christ is sake ?",joe biden,0
4929,biden was saying how beautiful vt is while he was in nice hand ? yikes had not heard that one . judge jean in e,joe biden,0
4930,this coming from someone too stupid to chase cars with my dogs . . . alexandria ocasio cortez suggests joe biden too old to be president . aoc,joe biden,1
4931,i denial of normal t know what joe did or didn t do ! but what i do know is with all that being said i still prefer and will vote for biden all day in a race against cadet bone spurs ! keep your eye on the prize blue wave,joe biden,1
4932,"especially worth hearing ep ! great to hear how optimistic joe biden is , even now !",joe biden,1
4933,"we need joe biden ! we need steady leadership , vision beyond today and caring for everyone , not just for those like us . vote blue",joe biden,1
4934,"my opinion don take rudy off television , because he is not helping pot us in anyway . biden campaign asks television networks to stop booking giuliani for interviews , the daily beast reports",joe biden,1
4935,"yes , biden , can sound like he is changed his tune from the time he was leading the troops into the war on drugs , but there are still tens of thousands of people in prisons for minor / nonviolent drug charges now at risk for c ovid 19 . little will change with biden , folks .",joe biden,0
4936,joe biden black folks ? really joe ! you sound like a plantation master ! you left out saying them black folks . you owe the african americans black folks an apology asshole !,joe biden,0
4937,haven t dem promised this for 50 years ? speaker pelosi been there how many decades ? joe biden 40 years ? what is different now ? nothing ! just lies for votes .,joe biden,0
4938,my brother bought the love bit . remember joe biden when they offered mrs a billion to kill me & amp she asked him t do it for 8 ok ? he is been sleeping with the enemy just as so many more .,joe biden,0
4939,"candace is too strong to be told what to feel , do , believe , or write . it is the dem who are so good at that . they reply the puppet masters ! they control antifa , blm , & a few other destructive groups . . . . not too mention creepy joe biden ! anyone who wants joe , would only get deepstate .",joe biden,0
4940,"i guess when biden lied on television about not one whisper of scandal he forgot about benghazi , fast and furious , weaponizing the irs , bill clinton meeting with ag on tarmac and more . . .",joe biden,0
4941,david you know i want to have a beverage with all of them before the voting starts . it is kind of what i do . but i will take a sprite on the rocks with joe biden and / or e warren,joe biden,1
4942,i knew next to nothing in my 20 is . barely politically awake . but i knew an asshole when i saw joe biden humiliate and bully anita hill during the senate hearings . i swore i d remember his name that senator . he was the worst . and it was joe biden . anita hill,joe biden,0
4943,"access to affordable health care is middle class ? jesus , joe , the rest of the world is middle class then . none of them have to pay out extra after taxes for healthcare .",joe biden,0
4944,"this is a good one . frigging beto hes so weird , those hands crack me up . maga i almost did nice try see biden being creepy as usual . .",joe biden,0
4945,"voters , get ready for another super tuesday ! vote for joe biden so that he will win big ! plan to celebrate tomorrow ! after super tuesday , joe biden is a clear favorite to win the nomination , by nate silver",joe biden,1
4946,"mexican mafia , drug cartels , whatever are just rubbing their hands in glee while watching this shit show since biden says that no one will be deported . to be fair , he says only felons would be deported but yeah right , theyre all already breaking the law ! democratic debate",joe biden,0
4947,"remember that time cnn had a voter panel that unanimously rejected biden , and then the next day cnn was like he is the one . ? that shit was hilarious .",joe biden,0
4948,don mess with dr biden she was about to knock someone out . wheres the secret service ? maddow morning mika joe nbc joe biden 2020 elections jill biden is a bad as s . rick w tyler the rick wilson,joe biden,1
4949,"first i see you on fox denying abrams is a black vote getter and a women vote getter on a ticket with / creepy joe biden we know better ! then i see you are hooked up with crook mccullife , bottom of barrel aren t you .",joe biden,0
4950,"the worst thing about joe biden is hes apologetic about anything . about the iraq war vote , about his mass incarceration bill , about touching women & amp girls , about anything shitty hes done . he refuses to change . hes a corporation , republican lite , boomer bastard . joe biden",joe biden,0
4951,joe biden in 1992 you said don nominate them but when obama was in office you agreed it should be done . you set the rule you break the rule you set the rule you break the rule,joe biden,0
4952,"boy deluison is a scary thing , if your suggesting that vice president biden , would lose to double team , you are delusion , vice president joe biden would / will kick his liar ass . . but it won t happen , double team is being impeached very soon . .",joe biden,1
4953,remember kiddo your mommy is job is to just tell lies everything she is at that podium or the camera is rolling cnn biden,joe biden,0
4954,"i am not following him & won t ! when i read his comment , i was appalled ! told him that joe biden is as close to barack obama as we can get & amp he is got my vote blue to save america ! ride n with biden",joe biden,1
4955,you were very impressive on morning joe . cant wait to see and hear more of you in the coming months . keep fighting for the future of this country election 2020,joe biden,1
4956,"alright , it is time to talk about status quo joe / joe biden is healthcare plan . what his plan is basically doing is reassuring his capitalist donors that there will still be desperate people so that wages can be kept low there will still be people suffering to keep workers in line",joe biden,0
4957,". . . . considering that is more than the entire combined economies of india , france & italy . so why denial of normal t you want 100 accountability , joe ? are you seeking to profiteer ?",joe biden,0
4958,my highlight of the 2018 midterms seeing former vp joe biden at trinity college stumping for ned lamont susan for ct and jahan a hayes ct so glad they won ! midterms 2018 ct politics ct gov blue wave 2018 f br power to the polls resist and win at hartford magnet trinity college academy,joe biden,1
4959,so you just don care that hillary rigged the 2016 primary ? don care that biden abused his power like this ? don care that obama abused his power and authorized wiretap of opposition campaign ? don care they had kids in literal dog kennels but kept it out of media ? crazy .,joe biden,0
4960,let us give hate no safe harbor . and live our beautiful life as he did . audacious and risky . bone chilling heartbreaking we shall not see his like again ! thank you joe biden,joe biden,1
4961,"remember joe biden is comment blaming the terrible crisis in italy on them having public universal healthcare . well , with our for profit healthcare system we have now become the most infected country . medicare for all",joe biden,0
4962,"this is why i love be to 2020 . i was on the be to 2020 train . since joe biden announced his run , i jumped off the train . however , i will continue to support biden and beto financially because you never know what may happen . i want him to stay in the game & amp you need money to play .",joe biden,1
4963,yes joe biden is a secret conservative . like the kind everyone was before like 2016,joe biden,1
4964,she is almost to 115 ok . let is go people . follow and rt . together we can take the trash out ! thank you resisters joe biden,joe biden,1
4965,"db on gino hey dan , there are to old dem s words and phrases you might want to dust off . shovel ready jobs or shovel ready jobs and jobs by joe or jobs by joe . good old hunter knows a think or two about shoveling in the big bucks !",joe biden,0
4966,"hunter biden is an albatross around joe biden is neck . joe has enough liabilities by himself dopey , feely , incompetent , creepy , mumbly . . . his son adds major league cocaine use , corruption , & behavior problems . 11 minute video joe biden election 2020",joe biden,0
